id_releve,orga_fournisseur,programmes,date_releve_deb,date_releve_fin,releve_type,observateurs,insee,lieudit,comm_loc,comm_milieu,lithologie,geologie,exposition,pente,rec_total,refbiblio,page,code_perso,id_precision,x_l93,y_l93
12123321,Conservatoire botanique national alpin,ROCVEG,8/26/2020,8/26/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Total (substrat): 44.5 ; Block: 15.5 ; Sand: 0.5,,,,,25-50%,,,Band : LIA,P,1015242,6552402
12123335,Conservatoire botanique national alpin,ROCVEG,9/7/2020,9/7/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Slab: 15,,,,,50-75%,,,Band : LIA,P,1015395,6552417
12123345,Conservatoire botanique national alpin,ROCVEG,9/7/2020,9/7/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,>75%,,,Band : LIA,P,1015414,6552269
12123347,Conservatoire botanique national alpin,ROCVEG,9/7/2020,9/7/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,>75%,,,Band : LIA,P,1015404,6552496
12123348,Conservatoire botanique national alpin,ROCVEG,9/7/2020,9/7/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Slab: 54,,,,,10-25%,,,Band : LIA,P,1015378,6552379
12123350,Conservatoire botanique national alpin,ROCVEG,9/7/2020,9/7/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,50-75%,,,Band : LIA,P,1015347,6552323
12126989,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,<5%,,,Band : 2003-2008,P,984060,6474171
12126990,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : 2008-2018,P,984046,6474196
12126991,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : 2003-2009,P,984017,6474204
12126993,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : 2008-2019,P,983855,6474366
12126994,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : ZoneA,P,984222,6473811
12126995,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : ZoneA,P,984143,6474075
12126997,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,Slab : 10%,,,,,,,,Band : ZoneA,P,984198,6473924
12126998,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : ZoneA,P,984234,6473791
12126999,Conservatoire botanique national alpin,ROCVEG,8/10/2020,8/10/2020,Relevé de terrain,VALLEE Sophie,73015,Glacier de Gébroulaz,Glacier de Gébroulaz,,,,,,,,,Band : ZoneA,P,984171,6473977
12127007,Conservatoire botanique national alpin,ROCVEG,7/12/2019,7/12/2019,Relevé de terrain,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide / ZIMMER Anaïs,74056,Glacier du Tour,,,,,,,,,,Band : 4,P,1005851,6552243
12127008,Conservatoire botanique national alpin,ROCVEG,7/8/2019,7/8/2019,Relevé de terrain,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,74056,Glacier des Pélerins,,,,,,,,,,Band : 4,P,1000882,6540529
12127009,Conservatoire botanique national alpin,ROCVEG,7/8/2019,7/8/2019,Relevé de terrain,VALLEE Sophie / MERHAN Baptiste / CARLSON Brad / CHAUVEAU Aristide,74056,Glacier des Pélerins,,,,,,,,,,Band : 4,P,1000687,6540527
