"","Glacier","Plot_ID","SP_nom","CBNA","Taxref","Cover","CNRATIO","DISPERSAL_CBNA","DISPERSAL_INDK","GROWTHF","LDMCst","LHIST_CBNA","SEEDM","SLA","STRAT","LDMC","LDMCp"
"3413","OR","O03","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"3414","OR","O78","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"3415","OR","O115","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"3416","OR","O96","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"3417","OR","O79","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"3418","OR","O26","Poa cenisia",16723,"114151",0.5,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3419","OR","O03","Poa cenisia",16723,"114151",2,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3420","OR","O78","Poa cenisia",16723,"114151",0.5,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3421","OR","O87","Poa cenisia",16723,"114151",1,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3422","OR","O67","Poa cenisia",16723,"114151",0.5,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3423","OR","O115","Poa cenisia",16723,"114151",0.5,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3424","OR","O89","Poa cenisia",16723,"114151",15,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3425","OR","O45","Poa cenisia",16723,"114151",0.5,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"3426","OR","O134","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3427","OR","O138","Poa laxa",16750,"114262",3,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3428","OR","O2","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3429","OR","O36","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3430","OR","O6","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3431","OR","O26","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3432","OR","O12","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3433","OR","O39","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3434","OR","O28","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3435","OR","O19","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3436","OR","O78","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3437","OR","O87","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3438","OR","O79","Poa laxa",16750,"114262",1,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3439","OR","O128","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3440","OR","O99","Poa laxa",16750,"114262",1,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3441","OR","O45","Poa laxa",16750,"114262",0.5,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,25,NA,NA,364.55053085638
"3442","OR","O28","Poa nemoralis var glauca",40027,"149732",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443","OR","O74","Poa nemoralis var glauca",40027,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3444","OR","O104","Ranunculus glacialis",10691,"117043",0.5,19.2665329291667,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.435,12.1993832156154,"stress-tolerators",161.432342333333,NA
"3445","OR","O83","Sagina saginoides subsp. saginoides",5345,"140428",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3446","OR","O74","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447","OR","O132","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3448","OR","O128","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449","OR","O104","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3450","OR","O45","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451","OR","O117","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452","OR","O138","Sagina saginoides subsp. saginoides",5345,"140428",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453","OR","O109","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3454","OR","O63","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455","OR","O26","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3456","OR","O19","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457","OR","O78","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458","OR","O87","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459","OR","O67","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","OR","O115","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461","OR","O96","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3462","OR","O79","Sagina saginoides subsp. saginoides",5345,"140428",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3463","OR","O96","Salix caprea",12040,"119977",0.5,NA,"Wind dispersal","meteorochory",NA,255.333333333333,"Phanerophyte",0.0968,15.65720869,"competitors",NA,247.935432026889
"3464","OR","O23","Salix hastata",12057,"120052",1,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.1525,NA,"competitors/stress-tolerators",NA,376.096435797706
"3465","OR","O63","Salix hastata",12057,"120052",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.1525,NA,"competitors/stress-tolerators",NA,376.096435797706
"3466","OR","O67","Salix hastata",12057,"120052",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.1525,NA,"competitors/stress-tolerators",NA,376.096435797706
"3467","OR","O23","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3468","OR","O5","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3469","OR","O12","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3470","OR","O19","Salix helvetica",12059,"120056",7,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3471","OR","O78","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3472","OR","O87","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3473","OR","O67","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3474","OR","O96","Salix helvetica",12059,"120056",1,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3475","OR","O79","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3476","OR","O76","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3477","OR","O74","Salix helvetica",12059,"120056",0.5,NA,"Wind dispersal","meteorochory",NA,NA,NA,0.15,NA,NA,NA,375.750647718456
"3478","OR","O23","Salix herbacea",12060,"120057",3,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3479","OR","O5","Salix herbacea",12060,"120057",25,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3480","OR","O63","Salix herbacea",12060,"120057",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3481","OR","O63","Salix herbacea",12060,"120057",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3482","OR","O6","Salix herbacea",12060,"120057",3,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3483","OR","O16","Salix herbacea",12060,"120057",7,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3484","OR","O12","Salix herbacea",12060,"120057",3,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3485","OR","O19","Salix herbacea",12060,"120057",15,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3486","OR","O03","Salix herbacea",12060,"120057",2,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3487","OR","O67","Salix herbacea",12060,"120057",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3488","OR","O83","Salix herbacea",12060,"120057",1,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3489","OR","O76","Salix herbacea",12060,"120057",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"3490","OR","O16","Salix retusa",12087,"120195",2,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.293111111,12.7789967,"competitors/stress-tolerators",298.074965,317.568380131836
"3491","OR","O63","Salix serpyllifolia",12090,"120219",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.1626666665,9.3,"stress-tolerators",NA,338.080317321036
"3492","OR","O117","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3493","OR","O138","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3494","OR","O109","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3495","OR","O2","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3496","OR","O23","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3497","OR","O5","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3498","OR","O36","Saxifraga bryoides",12144,"120988",3,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3499","OR","O47","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3500","OR","O63","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3501","OR","O6","Saxifraga bryoides",12144,"120988",3,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3502","OR","O38","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3503","OR","O16","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3504","OR","O12","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3505","OR","O39","Saxifraga bryoides",12144,"120988",2,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3506","OR","O28","Saxifraga bryoides",12144,"120988",1.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3507","OR","O19","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3508","OR","O03","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3509","OR","O78","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3510","OR","O87","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3511","OR","O67","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3512","OR","O115","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3513","OR","O96","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3514","OR","O79","Saxifraga bryoides",12144,"120988",2,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3515","OR","O89","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3516","OR","O83","Saxifraga bryoides",12144,"120988",1,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3517","OR","O76","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3518","OR","O74","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3519","OR","O132","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3520","OR","O128","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3521","OR","O99","Saxifraga bryoides",12144,"120988",2,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3522","OR","O104","Saxifraga bryoides",12144,"120988",0.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3523","OR","O45","Saxifraga bryoides",12144,"120988",2,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"3524","OR","O83","Saxifraga exarata",12178,"121047",2,NA,NA,NA,NA,NA,NA,0.028635,NA,NA,NA,NA
"3525","OR","O26","Saxifraga oppositifolia",12236,"121132",0.5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"3526","OR","O78","Saxifraga oppositifolia",12236,"121132",1,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"3527","OR","O67","Saxifraga oppositifolia",12236,"121132",0.5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"3528","OR","O83","Saxifraga paniculata",12241,"121139",1,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3529","OR","O74","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3530","OR","O132","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3531","OR","O99","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3532","OR","O45","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3533","OR","O138","Saxifraga paniculata",12241,"121139",1,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3534","OR","O109","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3535","OR","O36","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3536","OR","O63","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3537","OR","O38","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3538","OR","O39","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3539","OR","O28","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3540","OR","O78","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3541","OR","O67","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3542","OR","O115","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3543","OR","O96","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3544","OR","O79","Saxifraga paniculata",12241,"121139",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.05279166675,6.785,"competitors/stress-tolerators/ruderals",244.53,NA
"3545","OR","O19","Scorzoneroides pyrenaica",41962,"611356",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3546","OR","O138","Sedum alpestre",6107,"122107",1,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3547","OR","O2","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3548","OR","O5","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3549","OR","O47","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3550","OR","O6","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3551","OR","O19","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3552","OR","O67","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3553","OR","O96","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3554","OR","O76","Sedum alpestre",6107,"122107",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.0215,10.7,"stress-tolerators",NA,NA
"3555","OR","O47","Sedum atratum",40567,"122124",0.5,NA,NA,"boleochory",NA,NA,NA,NA,NA,NA,NA,93.4576999197933
"3556","OR","O45","Sempervivum montanum",41488,"613604",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"3557","OR","O2","Sempervivum montanum var. burnatii",41488,"613604",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"3558","OR","O36","Sempervivum montanum var. burnatii",41488,"613604",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"3559","OR","O12","Sempervivum montanum var. burnatii",41488,"613604",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"3560","OR","O39","Sempervivum montanum var. burnatii",41488,"613604",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"3561","OR","O96","Sempervivum montanum var. burnatii",41488,"613604",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"3562","OR","O47","Sempervivum tectorum",6207,"122493",0.5,33.1572779841667,"Unassisted dispersal",NA,NA,NA,"Chamaephyte",0.046,12.2351443865714,"stress-tolerators",54.1164600714286,NA
"3563","OR","O19","Sibbaldia procumbens",11721,"123176",0.5,NA,"Endozoochory",NA,"forbs",NA,"Hemicryptophyte",0.481926315789474,18.035,"stress-tolerators",367.98,NA
"3564","OR","O138","Silene acaulis subsp. Bryoides",5363,"141110",1,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"3565","OR","O109","Silene acaulis subsp. Bryoides",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"3566","OR","O6","Silene acaulis subsp. Bryoides",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"3567","OR","O78","Silene acaulis subsp. Bryoides",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"3568","OR","O87","Silene acaulis subsp. Bryoides",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"3569","OR","O67","Silene acaulis subsp. Bryoides",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"3570","OR","O115","Silene acaulis subsp. Bryoides",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
