Code_taxon_CBNA,CD_REF,cdref7,libcdref7,Strategie_CSR,Forme_vie
12670,112584,112584,"Pedicularis kerneri Dalla Torre, 1882",css,h.hp
12670,112584,112584,"Pedicularis kerneri Dalla Torre, 1882",css,h.hp
12678,138636,138636,"Pedicularis rosea subsp. allionii (Rchb.f.) Arcang., 1882",css,h.hp
12678,138636,138636,"Pedicularis rosea subsp. allionii (Rchb.f.) Arcang., 1882",css,h.hp
12678,138636,138636,"Pedicularis rosea subsp. allionii (Rchb.f.) Arcang., 1882",css,h.hp
12682,155066,155066,"Pedicularis rostratospicata subsp. helvetica (Steininger) O.Schwarz, 1949",css,h.hp
12682,155066,155066,"Pedicularis rostratospicata subsp. helvetica (Steininger) O.Schwarz, 1949",css,h.hp
12682,155066,155066,"Pedicularis rostratospicata subsp. helvetica (Steininger) O.Schwarz, 1949",css,h.hp
12685,112602,112602,"Pedicularis tuberosa L., 1753",css,h.hp
12686,112604,112604,"Pedicularis verticillata L., 1753",css,h.hp
4359,112803,112803,"Petrocallis pyrenaica (L.) R.Br., 1812",css,c
4359,112803,112803,"Petrocallis pyrenaica (L.) R.Br., 1812",css,c
4744,113366,113366,"Phyteuma charmelii Vill., 1785",css,h
4745,113369,113369,"Phyteuma cordatum Balb., 1809",css,h
4745,113369,113369,"Phyteuma cordatum Balb., 1809",css,h
4750,138751,138751,"Phyteuma globulariifolium subsp. pedemontanum (R.Schulz) Bech., 1956",css,h
4750,138751,138751,"Phyteuma globulariifolium subsp. pedemontanum (R.Schulz) Bech., 1956",css,h
4750,138751,138751,"Phyteuma globulariifolium subsp. pedemontanum (R.Schulz) Bech., 1956",css,h
4750,138751,138751,"Phyteuma globulariifolium subsp. pedemontanum (R.Schulz) Bech., 1956",css,h
4752,113381,113381,"Phyteuma hemisphaericum L., 1753",css,h
4759,113389,113389,"Phyteuma orbiculare L., 1753",css,h
571,113599,113599,"Pimpinella tragium Vill., 1779",css,c
9612,113806,113806,"Plantago alpina L., 1753",css,h
9618,138872,138872,Plantago atrata Hoppe subsp. atrata,css,h
9619,138873,138873,"Plantago atrata subsp. fuscescens (Jord.) Pilg., 1937",css,h
9619,138873,138873,"Plantago atrata subsp. fuscescens (Jord.) Pilg., 1937",css,h
9619,138873,138873,"Plantago atrata subsp. fuscescens (Jord.) Pilg., 1937",css,h
9638,113874,113874,"Plantago holosteum Scop., 1771",css,h
9668,138908,138908,"Plantago maritima subsp. serpentina (All.) Arcang., 1882",css,h
9668,138908,138908,"Plantago maritima subsp. serpentina (All.) Arcang., 1882",css,h
9668,138908,138908,"Plantago maritima subsp. serpentina (All.) Arcang., 1882",css,h
16723,114151,114151,"Poa cenisia All., 1789",css,g
16750,114262,114262,"Poa laxa Haenke, 1791",css,h
16756,114287,114287,"Poa minor Gaudin, 1808",css,h
16756,114287,114287,"Poa minor Gaudin, 1808",css,h
9949,114523,114523,"Polygala alpina (DC.) Steud., 1821",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9955,114526,114526,"Polygala amarella Crantz, 1769",css,h
9958,114539,114539,"Polygala calcarea F.W.Schultz, 1837",css,c-h
9958,114539,114539,"Polygala calcarea F.W.Schultz, 1837",css,c-h
9963,114545,114545,"Polygala comosa Schkuhr, 1796",css,h
9982,114595,114595,"Polygala vulgaris L., 1753",css,h
17747,114942,114942,"Polypodium cambricum L., 1753",css,h
17750,115016,115016,"Polypodium vulgare L., 1753",css,h
17635,115061,115061,"Polystichum lonchitis (L.) Roth, 1799",css,h
17635,115061,115061,"Polystichum lonchitis (L.) Roth, 1799",css,h
17635,115061,115061,"Polystichum lonchitis (L.) Roth, 1799",css,h
17635,115061,115061,"Polystichum lonchitis (L.) Roth, 1799",css,h
17076,115228,115228,"Potamogeton alpinus Balb., 1804",css,a
17076,115228,115228,"Potamogeton alpinus Balb., 1804",css,a
11204,115425,115425,"Potentilla brauneana Hoppe, 1804",css,h
11204,115425,115425,"Potentilla brauneana Hoppe, 1804",css,h
11204,115425,115425,"Potentilla brauneana Hoppe, 1804",css,h
11204,115425,115425,"Potentilla brauneana Hoppe, 1804",css,h
11209,139257,139257,"Potentilla caulescens subsp. petiolulata (Gaudin) Nyman, 1878",css,h
11209,139257,139257,"Potentilla caulescens subsp. petiolulata (Gaudin) Nyman, 1878",css,h
11230,115486,115486,"Potentilla frigida Vill., 1788",css,h
11282,115637,115637,"Potentilla saxifraga Ardoino ex De Not., 1848",css,c
10332,115833,115833,"Primula allionii Loisel., 1809",css,h
10342,115868,115868,"Primula farinosa L., 1753",css,h
10355,115893,115893,"Primula marginata Curtis, 1792",css,h
6470,116531,116531,"Pyrola chlorantha Sw., 1810",css,h.hp
6472,116542,116542,"Pyrola media Sw., 1804",css,h.hp
6472,116542,116542,"Pyrola media Sw., 1804",css,h.hp
6473,116543,116543,"Pyrola minor L., 1753",css,h.hp
10626,116907,116907,"Ranunculus aduncus Gren., 1847",css,h
10626,116907,116907,"Ranunculus aduncus Gren., 1847",css,h
10626,116907,116907,"Ranunculus aduncus Gren., 1847",css,h
10629,116917,116917,"Ranunculus alpestris L., 1753",css,h
10691,117043,117043,"Ranunculus glacialis L., 1753",css,h
10783,117228,117228,"Ranunculus seguieri Vill., 1779",css,h
10790,117249,117249,"Ranunculus thora L., 1753",css,h
10792,139818,139818,"Ranunculus trichophyllus subsp. eradicatus (Laest.) C.D.K.Cook, 1967",css,a-k
10792,139818,139818,"Ranunculus trichophyllus subsp. eradicatus (Laest.) C.D.K.Cook, 1967",css,a-k
10792,139818,139818,"Ranunculus trichophyllus subsp. eradicatus (Laest.) C.D.K.Cook, 1967",css,a-k
11664,119318,119318,"Rubus saxatilis L., 1753",css,h
10192,119587,119587,"Rumex scutatus L., 1753",css,h
5343,140428,140428,Sagina saginoides (L.) H.Karst. subsp. saginoides,css,c
5343,140428,140428,Sagina saginoides (L.) H.Karst. subsp. saginoides,css,c
12060,120057,120057,"Salix herbacea L., 1753",css,g-z
12086,120193,120193,"Salix reticulata L., 1753",css,z
12087,120195,120195,"Salix retusa L., 1759",css,z
12090,120219,120219,"Salix serpyllifolia Scop., 1772",css,z
12090,120219,120219,"Salix serpyllifolia Scop., 1772",css,z
10378,120732,120732,"Samolus valerandi L., 1753",css,h
2785,140595,140595,"Saussurea alpina subsp. depressa (Gren.) Gremli, 1878",css,h
2785,140595,140595,"Saussurea alpina subsp. depressa (Gren.) Gremli, 1878",css,h
12130,120965,120965,"Saxifraga aizoides L., 1753",css,c
12137,120978,120978,"Saxifraga aspera L., 1753",css,c
12137,120978,120978,"Saxifraga aspera L., 1753",css,c
12137,120978,120978,"Saxifraga aspera L., 1753",css,c
12144,120988,120988,"Saxifraga bryoides L., 1753",css,c
12144,120988,120988,"Saxifraga bryoides L., 1753",css,c
12165,140615,140615,Saxifraga cuneifolia L. subsp. cuneifolia,css,c
12165,140615,140615,Saxifraga cuneifolia L. subsp. cuneifolia,css,c
12267,121047,121047,"Saxifraga exarata Vill., 1779",css,c-h
12257,140682,140682,"Saxifraga retusa subsp. augustana (Vacc.) P.Fourn., 1936",css,c
12274,140693,140693,"Saxifraga stellaris subsp. robusta (Engl.) Gremli, 1885",css,c
12274,140693,140693,"Saxifraga stellaris subsp. robusta (Engl.) Gremli, 1885",css,c
12274,140693,140693,"Saxifraga stellaris subsp. robusta (Engl.) Gremli, 1885",css,c
12274,140693,140693,"Saxifraga stellaris subsp. robusta (Engl.) Gremli, 1885",css,c
12274,140693,140693,"Saxifraga stellaris subsp. robusta (Engl.) Gremli, 1885",css,c
14249,121581,121581,"Schoenus nigricans L., 1753",css,h
8779,122062,122062,"Scutellaria alpina L., 1753",css,g
6131,122163,122163,"Sedum fragrans 't Hart, 1983",css,h
6131,122163,122163,"Sedum fragrans 't Hart, 1983",css,h
6158,122243,122243,"Sedum rubens L., 1753",css,t
17769,122308,122308,"Selaginella selaginoides (L.) P.Beauv. ex Schrank & Mart., 1829",css,c
17769,122308,122308,"Selaginella selaginoides (L.) P.Beauv. ex Schrank & Mart., 1829",css,c
17769,122308,122308,"Selaginella selaginoides (L.) P.Beauv. ex Schrank & Mart., 1829",css,c
2843,122593,122593,"Senecio doronicum (L.) L., 1759",css,h
2843,122593,122593,"Senecio doronicum (L.) L., 1759",css,h
11721,123176,123176,"Sibbaldia procumbens L., 1753",css,c-h
5362,141108,141108,Silene acaulis (L.) Jacq. subsp. acaulis,css,c
5363,141110,141110,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",css,c
5363,141110,141110,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",css,c
5392,123450,123450,"Silene cordifolia All., 1785",css,h
5464,123577,123577,"Silene otites (L.) Wibel, 1799",css,h
5482,123628,123628,"Silene saxifraga L., 1753",css,c-h
5498,123669,123669,"Silene vallesia L., 1759",css,h
10379,124139,124139,"Soldanella alpina L., 1753",css,h
8849,124805,124805,"Stachys recta L., 1767",css,h-z
5564,124967,124967,"Stellaria alsine Grimm, 1767",css,h
5564,124967,124967,"Stellaria alsine Grimm, 1767",css,h
5564,124967,124967,"Stellaria alsine Grimm, 1767",css,h
16932,141475,141475,Stipa eriocaulis Borbás subsp. eriocaulis,css,h
6375,125295,125295,"Succisa pratensis Moench, 1794",css,h
6375,125295,125295,"Succisa pratensis Moench, 1794",css,h
6375,125295,125295,"Succisa pratensis Moench, 1794",css,h
8108,125319,125319,"Swertia perennis L., 1753",css,h
8880,126002,126002,"Teucrium lucidum L., 1759",css,h-z
8885,126008,126008,"Teucrium montanum L., 1753",css,z
10803,126070,126070,"Thalictrum alpinum L., 1753",css,h
10818,126127,126127,"Thalictrum foetidum L., 1753",css,h
12103,126287,126287,"Thesium alpinum L., 1753",css,h.hp
12117,126305,126305,"Thesium linophyllon L., 1753",css,g.hp
12117,126305,126305,"Thesium linophyllon L., 1753",css,g.hp
13060,126465,126465,"Thymelaea dioica (Gouan) All., 1789",css,z
13060,126465,126465,"Thymelaea dioica (Gouan) All., 1789",css,z
13060,126465,126465,"Thymelaea dioica (Gouan) All., 1789",css,z
8939,126486,126486,"Thymus alpestris Tausch ex A.Kern., 1881",css,c
8932,126541,126541,"Thymus longicaulis C.Presl, 1826",css,c
8939,126563,126563,"Thymus polytrichus A.Kern. ex Borbás, 1890",css,c
8948,126566,126566,"Thymus pulegioides L., 1753",css,c
14854,126798,126798,"Tofieldia calyculata (L.) Wahlenb., 1812",css,h
14854,126798,126798,"Tofieldia calyculata (L.) Wahlenb., 1812",css,h
14854,126798,126798,"Tofieldia calyculata (L.) Wahlenb., 1812",css,h
12786,126925,126925,"Tozzia alpina L., 1753",css,g-k.hp
14314,127191,127191,"Trichophorum alpinum (L.) Pers., 1805",css,g
14314,127191,127191,"Trichophorum alpinum (L.) Pers., 1805",css,g
14314,127191,127191,"Trichophorum alpinum (L.) Pers., 1805",css,g
14314,127191,127191,"Trichophorum alpinum (L.) Pers., 1805",css,g
14314,127191,127191,"Trichophorum alpinum (L.) Pers., 1805",css,g
14314,127191,127191,"Trichophorum alpinum (L.) Pers., 1805",css,g
14315,127193,127193,"Trichophorum cespitosum (L.) Hartm., 1849",css,h
14315,127193,127193,"Trichophorum cespitosum (L.) Hartm., 1849",css,h
14315,127193,127193,"Trichophorum cespitosum (L.) Hartm., 1849",css,h
14319,127195,127195,"Trichophorum pumilum (Vahl) Schinz & Thell., 1921",css,h
14319,127195,127195,"Trichophorum pumilum (Vahl) Schinz & Thell., 1921",css,h
14319,127195,127195,"Trichophorum pumilum (Vahl) Schinz & Thell., 1921",css,h
14319,127195,127195,"Trichophorum pumilum (Vahl) Schinz & Thell., 1921",css,h
14319,127195,127195,"Trichophorum pumilum (Vahl) Schinz & Thell., 1921",css,h
7579,127216,127216,"Trifolium alpestre L., 1763",css,h
7580,127219,127219,"Trifolium alpinum L., 1753",css,h
7672,127419,127419,"Trifolium pallescens Schreb., 1804",css,h
16968,127659,127659,"Trisetum distichophyllum (Vill.) P.Beauv. ex Roem. & Schult., 1817",css,g
16968,127659,127659,"Trisetum distichophyllum (Vill.) P.Beauv. ex Roem. & Schult., 1817",css,g
6220,128215,128215,"Umbilicus rupestris (Salisb.) Dandy, 1948",css,g
6220,128215,128215,"Umbilicus rupestris (Salisb.) Dandy, 1948",css,g
6220,128215,128215,"Umbilicus rupestris (Salisb.) Dandy, 1948",css,g
6495,128355,128355,"Vaccinium vitis-idaea L., 1753",css,z
13153,128416,128416,"Valeriana montana L., 1753",css,h
13176,128434,128434,"Valeriana saliunca All., 1785",css,g
13176,128434,128434,"Valeriana saliunca All., 1785",css,g
13179,128445,128445,"Valeriana tripteris L., 1753",css,h
13179,128445,128445,"Valeriana tripteris L., 1753",css,h
13179,128445,128445,"Valeriana tripteris L., 1753",css,h
13179,128445,128445,"Valeriana tripteris L., 1753",css,h
13181,128446,128446,"Valeriana tuberosa L., 1753",css,g-k
12826,128789,128789,"Veronica alpina L., 1753",css,h
12832,128797,128797,"Veronica aphylla L., 1753",css,h
12841,128810,128810,"Veronica bellidioides L., 1753",css,h
12841,128810,128810,"Veronica bellidioides L., 1753",css,h
12852,128871,128871,"Veronica fruticans Jacq., 1762",css,z
12852,128871,128871,"Veronica fruticans Jacq., 1762",css,z
12852,128871,128871,"Veronica fruticans Jacq., 1762",css,z
12853,128872,128872,"Veronica fruticulosa L., 1762",css,z
12892,129007,129007,"Veronica spicata L., 1753",css,h
13237,129503,129503,"Viola argenteria Moraldo & Forneris, 1988",css,c
13241,129520,129520,"Viola biflora L., 1753",css,h
13258,142317,142317,"Viola canina subsp. ruppii (All.) Schübler & G.Martens, 1834",css,h
13258,142317,142317,"Viola canina subsp. ruppii (All.) Schübler & G.Martens, 1834",css,h
13258,142317,142317,"Viola canina subsp. ruppii (All.) Schübler & G.Martens, 1834",css,h
13258,142317,142317,"Viola canina subsp. ruppii (All.) Schübler & G.Martens, 1834",css,h
13258,142317,142317,"Viola canina subsp. ruppii (All.) Schübler & G.Martens, 1834",css,h
13262,129534,129534,"Viola cenisia L., 1763",css,c
13319,129674,129674,"Viola rupestris F.W.Schmidt, 1791",css,h
13348,129730,129730,"Viola valderia All., 1785",css,h
13348,129730,129730,"Viola valderia All., 1785",css,h
15436,81648,81648,"Alopecurus myosuroides Huds., 1762",rrr,t
15436,81648,81648,"Alopecurus myosuroides Huds., 1762",rrr,t
10286,82516,82516,"Androsace maxima L., 1753",rrr,t
3707,83272,83272,"Arabidopsis thaliana (L.) Heynh., 1842",rrr,t
3707,83272,83272,"Arabidopsis thaliana (L.) Heynh., 1842",rrr,t
3707,83272,83272,"Arabidopsis thaliana (L.) Heynh., 1842",rrr,t
7947,132169,132169,Blackstonia perfoliata (L.) Huds. subsp. perfoliata,rrr,t
1072,86136,86136,"Bombycilaena erecta (L.) Smoljan., 1955",rrr,t
1072,86136,86136,"Bombycilaena erecta (L.) Smoljan., 1955",rrr,t
15633,86492,86492,"Briza minor L., 1753",rrr,t
4966,86879,86879,"Bufonia paniculata Dubois ex Delarbre, 1800",rrr,t
4966,86879,86879,"Bufonia paniculata Dubois ex Delarbre, 1800",rrr,t
229,87027,87027,"Bupleurum baldense Turra, 1764",rrr,t
252,87085,87085,"Bupleurum praealtum L., 1756",rrr,t
252,87085,87085,"Bupleurum praealtum L., 1756",rrr,t
252,87085,87085,"Bupleurum praealtum L., 1756",rrr,t
259,87095,87095,"Bupleurum rotundifolium L., 1753",rrr,t
3908,87577,87577,"Camelina microcarpa Andrz. ex DC., 1821",rrr,t
3908,87577,87577,"Camelina microcarpa Andrz. ex DC., 1821",rrr,t
3917,132541,132541,Capsella bursa-pastoris (L.) Medik. subsp. bursa-pastoris,rrr,k-t
284,89415,89415,"Caucalis platycarpos L., 1753",rrr,t
284,89415,89415,"Caucalis platycarpos L., 1753",rrr,t
5031,90076,90076,"Cerastium pumilum Curtis, 1777",rrr,t
5031,90076,90076,"Cerastium pumilum Curtis, 1777",rrr,t
5031,90076,90076,"Cerastium pumilum Curtis, 1777",rrr,t
5031,90076,90076,"Cerastium pumilum Curtis, 1777",rrr,t
5041,90091,90091,"Cerastium semidecandrum L., 1753",rrr,t
5041,90091,90091,"Cerastium semidecandrum L., 1753",rrr,t
5041,90091,90091,"Cerastium semidecandrum L., 1753",rrr,t
1620,93114,93114,"Crepis pulchra L., 1753",rrr,t
1626,93129,93129,"Crepis sancta (L.) Bornm., 1913",rrr,t
11789,93295,93295,"Crucianella angustifolia L., 1753",rrr,t
11790,93297,93297,"Crucianella latifolia L., 1753",rrr,t
1647,93449,93449,"Crupina vulgaris Cass., 1817",rrr,t
1647,93449,93449,"Crupina vulgaris Cass., 1817",rrr,t
15797,93864,93864,"Cynosurus echinatus L., 1753",rrr,t
4049,95337,95337,"Draba muralis L., 1753",rrr,t
4050,95340,95340,"Draba nemorosa L., 1753",rrr,t
8124,134238,134238,Erodium cicutarium (L.) L'Her. subsp. cicutarium,rrr,t
6559,97537,97537,"Euphorbia helioscopia L., 1753",rrr,t
6559,97537,97537,"Euphorbia helioscopia L., 1753",rrr,t
6559,97537,97537,"Euphorbia helioscopia L., 1753",rrr,t
6625,97685,97685,"Euphorbia taurinensis All., 1785",rrr,t
9507,99111,99111,"Fumaria parviflora Lam., 1788",rrr,t
9516,99123,99123,"Fumaria schleicheri Soy.-Will., 1828",rrr,t
9520,99139,99139,"Fumaria vaillantii Loisel., 1809",rrr,t
9520,99139,99139,"Fumaria vaillantii Loisel., 1809",rrr,t
9520,99139,99139,"Fumaria vaillantii Loisel., 1809",rrr,t
8509,99272,99272,"Galeopsis angustifolia Ehrh. ex Hoffm., 1804",rrr,t
8518,99305,99305,"Galeopsis ladanum L., 1753",rrr,t
8527,99326,99326,"Galeopsis reuteri Rchb.f., 1858",rrr,t
8527,99326,99326,"Galeopsis reuteri Rchb.f., 1858",rrr,t
8213,100144,100144,"Geranium rotundifolium L., 1753",rrr,t
8374,101411,101411,"Herniaria glabra L., 1753",rrr,k-t
8377,101412,101412,"Herniaria hirsuta L., 1753",rrr,c-t
16399,136673,136673,Hordeum murinum L. subsp. murinum,rrr,t
16398,136672,136672,"Hordeum murinum subsp. leporinum (Link) Arcang., 1882",rrr,t
16398,136672,136672,"Hordeum murinum subsp. leporinum (Link) Arcang., 1882",rrr,t
8556,104855,104855,"Lamium amplexicaule L., 1753",rrr,t
7116,105261,105261,"Lathyrus sphaericus Retz., 1783",rrr,t
4271,105671,105671,"Lepidium ruderale L., 1753",rrr,k-t
9072,106347,106347,"Linum trigynum L., 1753",rrr,t
9072,106347,106347,"Linum trigynum L., 1753",rrr,t
2612,106449,106449,"Logfia gallica (L.) Coss. & Germ., 1843",rrr,t
2612,106449,106449,"Logfia gallica (L.) Coss. & Germ., 1843",rrr,t
2612,106449,106449,"Logfia gallica (L.) Coss. & Germ., 1843",rrr,t
2620,107446,107446,"Matricaria discoidea DC., 1838",rrr,k-t
2620,107446,107446,"Matricaria discoidea DC., 1838",rrr,k-t
7316,107706,107706,"Medicago rigidula (L.) All., 1785",rrr,t
7316,107706,107706,"Medicago rigidula (L.) All., 1785",rrr,t
7316,107706,107706,"Medicago rigidula (L.) All., 1785",rrr,t
7316,107706,107706,"Medicago rigidula (L.) All., 1785",rrr,t
7316,107706,107706,"Medicago rigidula (L.) All., 1785",rrr,t
7316,107706,107706,"Medicago rigidula (L.) All., 1785",rrr,t
7358,107942,107942,"Melilotus officinalis (L.) Lam., 1779",rrr,k-t
7358,107942,107942,"Melilotus officinalis (L.) Lam., 1779",rrr,k-t
7358,107942,107942,"Melilotus officinalis (L.) Lam., 1779",rrr,k-t
16507,108519,108519,"Micropyrum tenellum (L.) Link, 1844",rrr,t
16507,108519,108519,"Micropyrum tenellum (L.) Link, 1844",rrr,t
12547,108645,108645,"Misopates orontium (L.) Raf., 1840",rrr,t
12547,108645,108645,"Misopates orontium (L.) Raf., 1840",rrr,t
507,111297,111297,"Orlaya grandiflora (L.) Hoffm., 1814",rrr,t
508,111297,111297,"Orlaya grandiflora (L.) Hoffm., 1814",rrr,t
507,111297,111297,"Orlaya grandiflora (L.) Hoffm., 1814",rrr,t
508,111297,111297,"Orlaya grandiflora (L.) Hoffm., 1814",rrr,t
9543,112285,112285,"Papaver argemone L., 1753",rrr,t
9550,112303,112303,"Papaver dubium L., 1753",rrr,t
9571,112355,112355,"Papaver rhoeas L., 1753",rrr,t
5742,114520,114520,"Polycnemum majus A.Braun, 1841",rrr,t
5742,114520,114520,"Polycnemum majus A.Braun, 1841",rrr,t
10042,114658,114658,"Polygonum aviculare L., 1753",rrr,t
10867,117469,117469,"Reseda phyteuma L., 1753",rrr,k-t
603,140750,140750,"Scandix pecten-veneris subsp. hispanica (Boiss.) Bonnier & Layens, 1894",rrr,t
603,140750,140750,"Scandix pecten-veneris subsp. hispanica (Boiss.) Bonnier & Layens, 1894",rrr,t
603,140750,140750,"Scandix pecten-veneris subsp. hispanica (Boiss.) Bonnier & Layens, 1894",rrr,t
603,140750,140750,"Scandix pecten-veneris subsp. hispanica (Boiss.) Bonnier & Layens, 1894",rrr,t
16846,121860,121860,"Sclerochloa dura (L.) P.Beauv., 1812",rrr,t
16846,121860,121860,"Sclerochloa dura (L.) P.Beauv., 1812",rrr,t
16846,121860,121860,"Sclerochloa dura (L.) P.Beauv., 1812",rrr,t
11960,123164,123164,"Sherardia arvensis L., 1753",rrr,t
4509,126332,126332,"Thlaspi arvense L., 1753",rrr,t
692,126861,126861,"Torilis leptophylla (L.) Rchb.f., 1867",rrr,t
692,126861,126861,"Torilis leptophylla (L.) Rchb.f., 1867",rrr,t
692,126861,126861,"Torilis leptophylla (L.) Rchb.f., 1867",rrr,t
7582,127223,127223,"Trifolium angustifolium L., 1753",rrr,t
7586,127230,127230,"Trifolium arvense L., 1753",rrr,t
13127,128298,128298,"Urtica urens L., 1753",rrr,t
13186,128462,128462,"Valerianella coronata (L.) DC., 1805",rrr,t
13186,128462,128462,"Valerianella coronata (L.) DC., 1805",rrr,t
13189,128467,128467,"Valerianella dentata (L.) Pollich, 1776",rrr,t
13189,128467,128467,"Valerianella dentata (L.) Pollich, 1776",rrr,t
13189,128467,128467,"Valerianella dentata (L.) Pollich, 1776",rrr,t
13195,128476,128476,"Valerianella locusta (L.) Laterr., 1821",rrr,t
7847,129271,129271,"Vicia peregrina L., 1753",rrr,t
13238,129506,129506,"Viola arvensis Murray, 1770",rrr,t
3285,130520,130520,"Xeranthemum inapertum (L.) Mill., 1768",rrr,t
3282,130520,130520,"Xeranthemum inapertum (L.) Mill., 1768",rrr,t
3285,130520,130520,"Xeranthemum inapertum (L.) Mill., 1768",rrr,t
8449,80978,80978,"Ajuga chamaepitys (L.) Schreb., 1773",rrs,k-t
3668,81878,81878,"Alyssum alyssoides (L.) L., 1759",rrs,t
3668,81878,81878,"Alyssum alyssoides (L.) L., 1759",rrs,t
3668,81878,81878,"Alyssum alyssoides (L.) L., 1759",rrs,t
841,82562,82562,"Andryala integrifolia L., 1753",rrs,t
841,82562,82562,"Andryala integrifolia L., 1753",rrs,t
3715,83285,83285,"Arabis auriculata Lam., 1783",rrs,t
3728,83306,83306,"Arabis collina Ten., 1815",rrs,t
3728,83306,83306,"Arabis collina Ten., 1815",rrs,t
3728,83306,83306,"Arabis collina Ten., 1815",rrs,t
3728,83306,83306,"Arabis collina Ten., 1815",rrs,t
3743,83359,83359,"Arabis nova Vill., 1779",rrs,t
3749,83375,83375,"Arabis planisiliqua (Pers.) Rchb., 1838",rrs,h-t
3749,83375,83375,"Arabis planisiliqua (Pers.) Rchb., 1838",rrs,h-t
3753,83398,83398,"Arabis sagittata (Bertol.) DC., 1815",rrs,h-t
3753,83398,83398,"Arabis sagittata (Bertol.) DC., 1815",rrs,h-t
3753,83398,83398,"Arabis sagittata (Bertol.) DC., 1815",rrs,h-t
4921,83596,83596,"Arenaria leptoclados (Rchb.) Guss., 1844",rrs,t
4921,83596,83596,"Arenaria leptoclados (Rchb.) Guss., 1844",rrs,t
4921,83596,83596,"Arenaria leptoclados (Rchb.) Guss., 1844",rrs,t
4921,83596,83596,"Arenaria leptoclados (Rchb.) Guss., 1844",rrs,t
4948,83653,83653,"Arenaria serpyllifolia L., 1753",rrs,t
17526,131863,131863,Asplenium trichomanes L. subsp. trichomanes,rrs,h
17509,84540,84540,"Asplenium viride Huds., 1762",rrs,h
17509,84540,84540,"Asplenium viride Huds., 1762",rrs,h
17509,84540,84540,"Asplenium viride Huds., 1762",rrs,h
3793,86025,86025,"Biscutella cichoriifolia Loisel., 1810",rrs,t
3793,86025,86025,"Biscutella cichoriifolia Loisel., 1810",rrs,t
3933,87930,87930,"Cardamine hirsuta L., 1753",rrs,t
7951,133028,133028,Centaurium erythraea Rafn subsp. erythraea,rrs,t
3401,133181,133181,"Cerinthe minor subsp. auriculata (Ten.) Rouy, 1927",rrs,h
3401,133181,133181,"Cerinthe minor subsp. auriculata (Ten.) Rouy, 1927",rrs,h
12354,133183,133183,Chaenorrhinum minus (L.) Lange subsp. minus,rrs,t
12354,133183,133183,Chaenorrhinum minus (L.) Lange subsp. minus,rrs,t
12354,90316,90316,"Chaenorrhinum minus (L.) Lange, 1870",rrs,t
11794,93309,93309,"Cruciata pedemontana (Bellardi) Ehrend., 1958",rrs,t
11794,93309,93309,"Cruciata pedemontana (Bellardi) Ehrend., 1958",rrs,t
11794,93309,93309,"Cruciata pedemontana (Bellardi) Ehrend., 1958",rrs,t
12382,97725,97725,"Euphrasia alpina Lam., 1786",rrs,t.hp
12391,97759,97759,"Euphrasia hirtella Jord. ex Reut., 1856",rrs,t.hp
12391,97759,97759,"Euphrasia hirtella Jord. ex Reut., 1856",rrs,t.hp
12397,97772,97772,"Euphrasia minima Jacq. ex DC., 1805",rrs,t.hp
12410,97781,97781,"Euphrasia officinalis L., 1753",rrs,t.hp
12419,97784,97784,"Euphrasia pectinata Ten., 1815",rrs,t.hp
12419,97784,97784,"Euphrasia pectinata Ten., 1815",rrs,t.hp
12419,97784,97784,"Euphrasia pectinata Ten., 1815",rrs,t.hp
12419,97784,97784,"Euphrasia pectinata Ten., 1815",rrs,t.hp
12425,97804,97804,"Euphrasia salisburgensis Funck, 1794",rrs,t.hp
12427,97811,97811,"Euphrasia stricta D.Wolff ex J.F.Lehm., 1809",rrs,t.hp
12427,97811,97811,"Euphrasia stricta D.Wolff ex J.F.Lehm., 1809",rrs,t.hp
1766,98687,98687,"Filago lutescens Jord., 1846",rrs,t
1773,98699,98699,"Filago pyramidata L., 1753",rrs,t
1775,98699,98699,"Filago pyramidata L., 1753",rrs,t
1773,98699,98699,"Filago pyramidata L., 1753",rrs,t
1773,98699,98699,"Filago pyramidata L., 1753",rrs,t
1773,98699,98699,"Filago pyramidata L., 1753",rrs,t
1773,98699,98699,"Filago pyramidata L., 1753",rrs,t
1773,98699,98699,"Filago pyramidata L., 1753",rrs,t
4227,103502,103502,"Iberis umbellata L., 1753",rrs,t
14585,104144,104144,"Juncus bufonius L., 1753",rrs,t
4243,105607,105607,"Lepidium campestre (L.) R.Br., 1812",rrs,k-t
4243,105607,105607,"Lepidium campestre (L.) R.Br., 1812",rrs,k-t
2613,106451,106451,"Logfia minima (Sm.) Dumort., 1827",rrs,t
2613,106451,106451,"Logfia minima (Sm.) Dumort., 1827",rrs,t
2613,106451,106451,"Logfia minima (Sm.) Dumort., 1827",rrs,t
7270,107649,107649,"Medicago lupulina L., 1753",rrs,h-t
7276,107658,107658,"Medicago minima (L.) L., 1754",rrs,k
